run,case,reader,workload,variant,repetition,load_seconds,elapsed_seconds,workflow_seconds,cpu_seconds,peak_rss_bytes,process_cpu_seconds,native_before,native_after
downstream-v3,100mb-all,dta,r_vector,candidate,5,0.042,0.005,0.048,0.005,298024960,0.30256099999999997,"{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,dta,r_vector,candidate,6,0.043,0.005,0.048,0.005,297828352,0.303567,"{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,dta,r_vector,baseline,6,0.046,0.004,0.05,0.004,302252032,0.317625,{},{}
downstream-v3,100mb-all,arrow,sparse,baseline,1,0.029,0.006,0.036,0.006,380911616,0.273105,{},{}
downstream-v3,100mb-all,arrow,sparse,candidate,1,0.032,0.007,0.039,0.007,363118592,0.276287,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,sparse,candidate,2,0.03,0.006,0.036,0.006,362496000,0.269514,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,sparse,baseline,2,0.028,0.006,0.035,0.006,378388480,0.273079,{},{}
downstream-v3,100mb-all,arrow,sparse,baseline,3,0.029,0.006,0.035,0.006,379338752,0.270992,{},{}
downstream-v3,100mb-all,arrow,sparse,candidate,3,0.029,0.006,0.036,0.006,364724224,0.267666,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,sparse,candidate,4,0.03,0.006,0.036,0.007,362790912,0.27053499999999997,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,sparse,baseline,4,0.03,0.006,0.036,0.006,381730816,0.27563099999999996,{},{}
downstream-v3,100mb-all,arrow,sparse,baseline,5,0.029,0.006,0.035,0.006,379977728,0.273738,{},{}
downstream-v3,100mb-all,arrow,sparse,candidate,5,0.031,0.006,0.037,0.006,367132672,0.269997,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,sparse,candidate,6,0.029,0.006,0.036,0.006,362643456,0.270715,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,sparse,baseline,6,0.028,0.006,0.034,0.006,380076032,0.271951,{},{}
downstream-v3,100mb-all,arrow,traverse,baseline,1,0.029,0.023,0.053,0.05,432422912,0.32026,{},{}
downstream-v3,100mb-all,arrow,traverse,candidate,1,0.029,0.024,0.053,0.05,415645696,0.314733,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,traverse,candidate,2,0.029,0.023,0.053,0.051,415268864,0.316808,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,traverse,baseline,2,0.029,0.023,0.053,0.051,430292992,0.31888,{},{}
downstream-v3,100mb-all,arrow,traverse,baseline,3,0.03,0.024,0.054,0.052,431636480,0.32211100000000004,{},{}
downstream-v3,100mb-all,arrow,traverse,candidate,3,0.03,0.024,0.054,0.052,416776192,0.31664,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,traverse,candidate,4,0.028,0.023,0.052,0.051,417464320,0.318084,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,traverse,baseline,4,0.03,0.024,0.054,0.051,432111616,0.31987,{},{}
downstream-v3,100mb-all,arrow,traverse,baseline,5,0.028,0.024,0.052,0.052,429522944,0.318423,{},{}
downstream-v3,100mb-all,arrow,traverse,candidate,5,0.029,0.023,0.053,0.051,417742848,0.317308,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,traverse,candidate,6,0.029,0.024,0.053,0.051,417169408,0.31626699999999996,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,traverse,baseline,6,0.029,0.024,0.053,0.05,429211648,0.32273999999999997,{},{}
downstream-v3,100mb-all,arrow,first_write,baseline,1,0.028,0.002,0.093,0.001,475004928,0.34825300000000003,{},{}
downstream-v3,100mb-all,arrow,first_write,candidate,1,0.031,0.002,0.074,0.002,467337216,0.335967,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 927824}"
downstream-v3,100mb-all,arrow,first_write,candidate,2,0.029,0.002,0.073,0.003,464224256,0.337371,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 927824}"
downstream-v3,100mb-all,arrow,first_write,baseline,2,0.027,0.001,0.091,0.001,472023040,0.343534,{},{}
downstream-v3,100mb-all,arrow,first_write,baseline,3,0.03,0.001,0.095,0.002,486408192,0.346286,{},{}
downstream-v3,100mb-all,arrow,first_write,candidate,3,0.027,0.002,0.071,0.002,469041152,0.33188599999999996,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 927824}"
downstream-v3,100mb-all,arrow,first_write,candidate,4,0.028,0.002,0.072,0.002,464109568,0.33298999999999995,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 927824}"
downstream-v3,100mb-all,arrow,first_write,baseline,4,0.028,0.002,0.093,0.001,476594176,0.344432,{},{}
downstream-v3,100mb-all,arrow,first_write,baseline,5,0.03,0.002,0.095,0.002,477429760,0.347523,{},{}
downstream-v3,100mb-all,arrow,first_write,candidate,5,0.029,0.002,0.072,0.002,462405632,0.33122799999999997,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 927824}"
downstream-v3,100mb-all,arrow,first_write,candidate,6,0.029,0.002,0.072,0.002,463044608,0.332466,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 231956, ""chunks"": 0, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 927824}"
downstream-v3,100mb-all,arrow,first_write,baseline,6,0.028,0.002,0.093,0.001,479313920,0.34546999999999994,{},{}
downstream-v3,100mb-all,arrow,r_vector,baseline,1,0.029,0.004,0.033,0.004,379224064,0.269053,{},{}
downstream-v3,100mb-all,arrow,r_vector,candidate,1,0.028,0.005,0.034,0.006,365281280,0.267563,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,r_vector,candidate,2,0.03,0.005,0.035,0.005,362070016,0.269106,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,r_vector,baseline,2,0.028,0.004,0.033,0.004,380289024,0.270273,{},{}
downstream-v3,100mb-all,arrow,r_vector,baseline,3,0.029,0.004,0.033,0.004,377815040,0.270992,{},{}
downstream-v3,100mb-all,arrow,r_vector,candidate,3,0.028,0.005,0.034,0.006,364412928,0.270009,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,r_vector,candidate,4,0.029,0.005,0.035,0.005,365101056,0.26839,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,r_vector,baseline,4,0.033,0.005,0.038,0.004,376848384,0.27658699999999997,{},{}
downstream-v3,100mb-all,arrow,r_vector,baseline,5,0.028,0.004,0.032,0.005,379944960,0.269022,{},{}
downstream-v3,100mb-all,arrow,r_vector,candidate,5,0.029,0.005,0.035,0.005,362856448,0.26929,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,r_vector,candidate,6,0.03,0.005,0.035,0.006,360415232,0.275245,"{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 231956, ""chunks"": 4, ""native_bytes"": 14845184, ""live_owners"": 21, ""compatibility_bytes"": 0}"
downstream-v3,100mb-all,arrow,r_vector,baseline,6,0.028,0.005,0.033,0.004,382140416,0.26972,{},{}
downstream-v3,india-all,dta,sparse,baseline,1,0.742,0.016,0.78,0.015,5233524736,5.6390080000000005,{},{}
downstream-v3,india-all,dta,sparse,candidate,1,0.621,0.018,0.661,0.018,5237751808,5.201465000000001,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,sparse,candidate,2,0.614,0.018,0.654,0.017,5237407744,5.187162,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,sparse,baseline,2,0.756,0.016,0.794,0.015,5235884032,5.726633,{},{}
downstream-v3,india-all,dta,sparse,baseline,3,0.737,0.016,0.775,0.016,5236326400,5.5324860000000005,{},{}
downstream-v3,india-all,dta,sparse,candidate,3,0.608,0.017,0.647,0.017,5237227520,5.156316,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,sparse,candidate,4,0.611,0.017,0.651,0.017,5239177216,5.170868,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,sparse,baseline,4,0.741,0.016,0.778,0.015,5235326976,5.650542,{},{}
downstream-v3,india-all,dta,sparse,baseline,5,0.743,0.016,0.781,0.016,5237014528,5.669442,{},{}
downstream-v3,india-all,dta,sparse,candidate,5,0.614,0.017,0.654,0.017,5236080640,5.113498,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,sparse,candidate,6,0.613,0.017,0.653,0.018,5237800960,5.208012999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,sparse,baseline,6,0.741,0.016,0.779,0.015,5235130368,5.6604659999999996,{},{}
downstream-v3,india-all,dta,traverse,baseline,1,0.741,0.718,1.481,1.01,5545885696,6.63706,{},{}
downstream-v3,india-all,dta,traverse,candidate,1,0.611,0.725,1.357,1.021,5549277184,6.210224,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,traverse,candidate,2,0.606,0.712,1.34,1.008,5548376064,6.072235,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,traverse,baseline,2,0.744,0.711,1.477,1.006,5548507136,6.661597,{},{}
downstream-v3,india-all,dta,traverse,baseline,3,0.744,0.718,1.483,1.013,5540954112,6.630304,{},{}
downstream-v3,india-all,dta,traverse,candidate,3,0.609,0.724,1.355,1.02,5553422336,6.105354999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,traverse,candidate,4,0.622,0.725,1.369,1.022,5553373184,6.19516,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,traverse,baseline,4,0.744,0.712,1.478,1.007,5546475520,6.660674,{},{}
downstream-v3,india-all,dta,traverse,baseline,5,0.738,0.713,1.473,1.008,5545476096,6.6349089999999995,{},{}
downstream-v3,india-all,dta,traverse,candidate,5,0.6,0.726,1.347,1.021,5546409984,6.087828999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,traverse,candidate,6,0.609,0.709,1.34,1.004,5556158464,6.188082,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,traverse,baseline,6,0.754,0.717,1.493,1.008,5544361984,6.651719,{},{}
downstream-v3,india-all,dta,first_write,baseline,1,0.74,0.006,1.238,0.006,10279550976,6.063001,{},{}
downstream-v3,india-all,dta,first_write,candidate,1,0.614,0.006,1.111,0.006,10279403520,5.65992,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,first_write,candidate,2,0.611,0.006,1.121,0.005999999999999,10277224448,5.670061,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,first_write,baseline,2,0.74,0.006,1.239,0.005,10280747008,6.153919,{},{}
downstream-v3,india-all,dta,first_write,baseline,3,0.746,0.006,1.242,0.005,10288627712,6.174464,{},{}
downstream-v3,india-all,dta,first_write,candidate,3,0.61,0.006,1.109,0.006,10285678592,5.696512,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,first_write,candidate,4,0.609,0.006,1.105,0.005999999999999,10285154304,5.694793,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,first_write,baseline,4,0.741,0.006,1.238,0.005,10278748160,6.133749,{},{}
downstream-v3,india-all,dta,first_write,baseline,5,0.743,0.006,1.242,0.006,10281549824,6.11681,{},{}
downstream-v3,india-all,dta,first_write,candidate,5,0.614,0.006,1.119,0.005,10280255488,5.677299,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,first_write,candidate,6,0.611,0.006,1.109,0.006,10284138496,5.680576,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,first_write,baseline,6,0.738,0.006,1.234,0.006,10278223872,6.162834,{},{}
downstream-v3,india-all,dta,r_vector,baseline,1,0.749,0.015,0.786,0.014,5249466368,5.6530320000000005,{},{}
downstream-v3,india-all,dta,r_vector,candidate,1,0.611,0.013,0.647,0.012,5253906432,5.122418,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,r_vector,candidate,2,0.608,0.014,0.645,0.014,5252284416,5.1683,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,r_vector,baseline,2,0.74,0.014,0.776,0.014,5253070848,5.610920999999999,{},{}
downstream-v3,india-all,dta,r_vector,baseline,3,0.744,0.014,0.78,0.015,5251383296,5.668957,{},{}
downstream-v3,india-all,dta,r_vector,candidate,3,0.603,0.013,0.639,0.013,5248974848,5.092957999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,r_vector,candidate,4,0.609,0.014,0.646,0.013,5250809856,5.180344,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,r_vector,baseline,4,0.752,0.014,0.788,0.014,5249925120,5.666915,{},{}
downstream-v3,india-all,dta,r_vector,baseline,5,0.741,0.013,0.776,0.014,5251743744,5.6247430000000005,{},{}
downstream-v3,india-all,dta,r_vector,candidate,5,0.613,0.013,0.648,0.013,5255839744,5.216442000000001,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,r_vector,candidate,6,0.614,0.013,0.649,0.013,5252448256,5.146208,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-all,dta,r_vector,baseline,6,0.744,0.014,0.78,0.014,5251416064,5.5950050000000005,{},{}
downstream-v3,india-all,arrow,sparse,baseline,1,0.574,0.015,0.596,0.015,10279256064,4.680289,{},{}
downstream-v3,india-all,arrow,sparse,candidate,1,0.288,0.017,0.309,0.018,5400870912,3.085845,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,sparse,candidate,2,0.289,0.017,0.31,0.017,5401870336,3.119445,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,sparse,baseline,2,0.578,0.017,0.603,0.016,10283974656,4.817783,{},{}
downstream-v3,india-all,arrow,sparse,baseline,3,0.564,0.016,0.587,0.015,10283302912,4.720196,{},{}
downstream-v3,india-all,arrow,sparse,candidate,3,0.287,0.018,0.308,0.018,5400166400,3.0787310000000003,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,sparse,candidate,4,0.294,0.018,0.315,0.018,5403181056,3.109165,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,sparse,baseline,4,0.571,0.016,0.593,0.015,10277519360,4.738419,{},{}
downstream-v3,india-all,arrow,sparse,baseline,5,0.566,0.015,0.588,0.016,10280255488,4.732314,{},{}
downstream-v3,india-all,arrow,sparse,candidate,5,0.289,0.017,0.31,0.018,5400379392,3.06722,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,sparse,candidate,6,0.292,0.018,0.313,0.018,5401100288,3.143713,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
