run,case,selection_mode,mode,cohort,repetition,position,method,elapsed_seconds,cpu_seconds,peak_rss_bytes,process_cpu_seconds,calls
screen-v2-arrow-bounded,mixed-all,all,fresh,1,3,3,stata,0.0,,40747008,0.017381999999999998,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,3,4,baseline-dta,0.017,0.022,108609536,0.178089,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,3,5,baseline-arrow,0.016,0.021,111017984,0.17726299999999998,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,4,1,candidate-arrow,0.017,0.022,111394816,0.178107,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,4,2,stata,0.001,,40681472,0.017192,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,4,3,baseline-dta,0.018,0.022,108347392,0.18236599999999997,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,4,4,baseline-arrow,0.017,0.022,111214592,0.17809,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,4,5,candidate-dta,0.018,0.022,108724224,0.178129,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,5,1,stata,0.0,,40697856,0.018186,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,5,2,baseline-dta,0.017,0.021,108593152,0.17875000000000002,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,5,3,baseline-arrow,0.017,0.022,111017984,0.176538,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,5,4,candidate-dta,0.017,0.021,108675072,0.17802600000000002,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,5,5,candidate-arrow,0.017,0.022,111525888,0.177278,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,6,1,stata,0.001,,40714240,0.017124,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,6,2,candidate-arrow,0.016,0.021,111280128,0.177444,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,6,3,candidate-dta,0.017,0.022,108642304,0.176974,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,6,4,baseline-arrow,0.017,0.021,111149056,0.177581,1
screen-v2-arrow-bounded,mixed-all,all,fresh,1,6,5,baseline-dta,0.017,0.022,108544000,0.177479,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,1,1,baseline-dta,0.048,0.142,293568512,0.324453,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,1,2,baseline-arrow,0.032,0.101,382484480,0.284915,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,1,3,candidate-dta,0.048,0.144,293453824,0.326188,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,1,4,candidate-arrow,0.031,0.092,364822528,0.275916,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,1,5,stata,0.01,,144736256,0.026722999999999997,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,2,1,baseline-arrow,0.03,0.097,379338752,0.278784,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,2,2,candidate-dta,0.048,0.148,293093376,0.3294,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,2,3,candidate-arrow,0.031,0.097,365772800,0.280051,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,2,4,stata,0.011,,144883712,0.026736,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,2,5,baseline-dta,0.048,0.145,292913152,0.328466,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,3,1,candidate-dta,0.048,0.146,293797888,0.32883199999999996,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,3,2,candidate-arrow,0.032,0.097,368541696,0.28147,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,3,3,stata,0.01,,144801792,0.026640999999999998,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,3,4,baseline-dta,0.048,0.147,292732928,0.32886099999999996,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,3,5,baseline-arrow,0.03,0.098,379846656,0.280717,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,4,1,candidate-arrow,0.031,0.096,363724800,0.279702,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,4,2,stata,0.01,,144883712,0.026872,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,4,3,baseline-dta,0.047,0.143,294289408,0.32646600000000003,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,4,4,baseline-arrow,0.031,0.099,378175488,0.281263,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,4,5,candidate-dta,0.047,0.144,293339136,0.325747,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,5,1,stata,0.01,,144736256,0.026289,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,5,2,baseline-dta,0.047,0.143,292634624,0.328382,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,5,3,baseline-arrow,0.032,0.101,380993536,0.28463299999999997,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,5,4,candidate-dta,0.048,0.144,295059456,0.326542,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,5,5,candidate-arrow,0.031,0.095,363266048,0.277893,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,6,1,stata,0.01,,144785408,0.026844,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,6,2,candidate-arrow,0.032,0.098,364118016,0.281866,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,6,3,candidate-dta,0.048,0.145,291487744,0.326976,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,6,4,baseline-arrow,0.03,0.097,381485056,0.27936099999999997,1
screen-v2-arrow-owned,100mb-all,all,fresh,1,6,5,baseline-dta,0.047,0.145,293224448,0.32578,1
screen-v2-arrow-owned,india-all,all,fresh,1,1,1,baseline-dta,0.753,5.444,5236686848,5.6457749999999995,1
screen-v2-arrow-owned,india-all,all,fresh,1,1,2,baseline-arrow,0.571,4.522,10277814272,4.73177,1
screen-v2-arrow-owned,india-all,all,fresh,1,1,3,candidate-dta,0.751,5.44,5235982336,5.6423890000000005,1
screen-v2-arrow-owned,india-all,all,fresh,1,1,4,candidate-arrow,0.287,2.822,5403607040,3.057623,1
screen-v2-arrow-owned,india-all,all,fresh,1,1,5,stata,0.473,,5256921088,0.5058039999999999,1
screen-v2-arrow-owned,india-all,all,fresh,1,2,1,baseline-arrow,0.573,4.562,10281091072,4.773021,1
screen-v2-arrow-owned,india-all,all,fresh,1,2,2,candidate-dta,0.751,5.427,5238865920,5.630059999999999,1
screen-v2-arrow-owned,india-all,all,fresh,1,2,3,candidate-arrow,0.289,2.825,5401722880,3.056929,1
screen-v2-arrow-owned,india-all,all,fresh,1,2,4,stata,0.472,,5257003008,0.505926,1
screen-v2-arrow-owned,india-all,all,fresh,1,2,5,baseline-dta,0.744,5.417,5236031488,5.6205110000000005,1
screen-v2-arrow-owned,india-all,all,fresh,1,3,1,candidate-dta,0.754,5.434,5236801536,5.6372219999999995,1
screen-v2-arrow-owned,india-all,all,fresh,1,3,2,candidate-arrow,0.291,2.768,5452693504,2.9996910000000003,1
screen-v2-arrow-owned,india-all,all,fresh,1,3,3,stata,0.471,,5256953856,0.504412,1
screen-v2-arrow-owned,india-all,all,fresh,1,3,4,baseline-dta,0.746,5.388,5237063680,5.591828,1
screen-v2-arrow-owned,india-all,all,fresh,1,3,5,baseline-arrow,0.575,4.522,10282303488,4.732858,1
screen-v2-arrow-owned,india-all,all,fresh,1,4,1,candidate-arrow,0.289,2.878,5401395200,3.10885,1
screen-v2-arrow-owned,india-all,all,fresh,1,4,2,stata,0.47,,5256986624,0.505852,1
screen-v2-arrow-owned,india-all,all,fresh,1,4,3,baseline-dta,0.759,5.415,5236588544,5.619116,1
screen-v2-arrow-owned,india-all,all,fresh,1,4,4,baseline-arrow,0.576,4.529,10279534592,4.739699,1
screen-v2-arrow-owned,india-all,all,fresh,1,4,5,candidate-dta,0.747,5.41,5235671040,5.612538,1
screen-v2-arrow-owned,india-all,all,fresh,1,5,1,stata,0.472,,5256921088,0.505913,1
screen-v2-arrow-owned,india-all,all,fresh,1,5,2,baseline-dta,0.748,5.394,5236686848,5.595617,1
screen-v2-arrow-owned,india-all,all,fresh,1,5,3,baseline-arrow,0.581,4.536,10281861120,4.747472999999999,1
screen-v2-arrow-owned,india-all,all,fresh,1,5,4,candidate-dta,0.751,5.404,5235818496,5.608424,1
screen-v2-arrow-owned,india-all,all,fresh,1,5,5,candidate-arrow,0.288,2.788,5424922624,3.020018,1
screen-v2-arrow-owned,india-all,all,fresh,1,6,1,stata,0.471,,5256953856,0.505721,1
screen-v2-arrow-owned,india-all,all,fresh,1,6,2,candidate-arrow,0.289,2.833,5403082752,3.061775,1
screen-v2-arrow-owned,india-all,all,fresh,1,6,3,candidate-dta,0.747,5.415,5238046720,5.618351,1
screen-v2-arrow-owned,india-all,all,fresh,1,6,4,baseline-arrow,0.571,4.502,10279272448,4.711485,1
screen-v2-arrow-owned,india-all,all,fresh,1,6,5,baseline-dta,0.748,5.399,5235245056,5.601288,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,1,1,baseline-dta,0.264,0.337,231964672,0.5014759999999999,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,1,2,baseline-arrow,0.072,0.095,264798208,0.257811,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,1,3,candidate-dta,0.265,0.338,232423424,0.505546,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,1,4,candidate-arrow,0.072,0.088,241467392,0.251513,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,1,5,stata,0.317,,81018880,0.33394399999999996,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,2,1,baseline-arrow,0.072,0.094,265814016,0.257087,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,2,2,candidate-dta,0.267,0.34,232439808,0.504398,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,2,3,candidate-arrow,0.072,0.087,241860608,0.250814,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,2,4,stata,0.316,,81068032,0.332831,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,2,5,baseline-dta,0.265,0.339,232210432,0.50291,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,3,1,candidate-dta,0.265,0.339,232456192,0.503544,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,3,2,candidate-arrow,0.072,0.087,241336320,0.251569,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,3,3,stata,0.316,,81035264,0.332725,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,3,4,baseline-dta,0.265,0.339,232161280,0.50286,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,3,5,baseline-arrow,0.071,0.094,269762560,0.258445,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,4,1,candidate-arrow,0.072,0.087,241647616,0.250814,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,4,2,stata,0.32,,81051648,0.336904,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,4,3,baseline-dta,0.265,0.338,232161280,0.506782,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,4,4,baseline-arrow,0.072,0.093,264880128,0.256866,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,4,5,candidate-dta,0.265,0.338,232390656,0.502455,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,5,1,stata,0.317,,81068032,0.333719,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,5,2,baseline-dta,0.264,0.338,232210432,0.5024329999999999,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,5,3,baseline-arrow,0.072,0.094,266108928,0.258094,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,5,4,candidate-dta,0.264,0.336,232407040,0.501227,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,5,5,candidate-arrow,0.071,0.086,241598464,0.250345,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,6,1,stata,0.317,,81084416,0.33402699999999996,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,6,2,candidate-arrow,0.071,0.087,241434624,0.250076,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,6,3,candidate-dta,0.265,0.338,232472576,0.5019750000000001,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,6,4,baseline-arrow,0.071,0.094,265076736,0.257305,1
screen-v2-arrow-owned,india-30-scattered-known,known,fresh,1,6,5,baseline-dta,0.264,0.338,232194048,0.502485,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,1,1,baseline-dta,0.194,0.923,1153236992,1.123206,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,1,2,baseline-arrow,0.149,0.674,1657110528,0.8812679999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,1,3,candidate-dta,0.197,0.926,1157709824,1.128616,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,1,4,candidate-arrow,0.125,0.67,1424048128,0.873908,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,1,5,stata,0.055,,668237824,0.071755,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,2,1,baseline-arrow,0.15,0.726,1659486208,0.9294419999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,2,2,candidate-dta,0.194,0.932,1161461760,1.133551,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,2,3,candidate-arrow,0.123,0.644,1433305088,0.8474369999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,2,4,stata,0.055,,668237824,0.07194099999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,2,5,baseline-dta,0.193,0.922,1158381568,1.1245619999999998,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,3,1,candidate-dta,0.194,0.932,1155956736,1.1332849999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,3,2,candidate-arrow,0.126,0.668,1424277504,0.8732599999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,3,3,stata,0.055,,668319744,0.07189699999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,3,4,baseline-dta,0.195,0.925,1153564672,1.126992,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,3,5,baseline-arrow,0.15,0.723,1653358592,0.9265829999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,4,1,candidate-arrow,0.123,0.68,1425735680,0.8851269999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,4,2,stata,0.055,,668319744,0.072226,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,4,3,baseline-dta,0.194,0.925,1151991808,1.127583,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,4,4,baseline-arrow,0.149,0.708,1647263744,0.9126179999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,4,5,candidate-dta,0.193,0.925,1156235264,1.126264,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,5,1,stata,0.056,,668270592,0.07233999999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,5,2,baseline-dta,0.195,0.924,1150500864,1.125308,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,5,3,baseline-arrow,0.15,0.721,1654980608,0.924151,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,5,4,candidate-dta,0.193,0.934,1152843776,1.134539,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,5,5,candidate-arrow,0.123,0.654,1426243584,0.856687,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,6,1,stata,0.055,,668303360,0.07170499999999999,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,6,2,candidate-arrow,0.123,0.672,1423704064,0.882614,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,6,3,candidate-dta,0.194,0.927,1162706944,1.1281949999999998,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,6,4,baseline-arrow,0.152,0.715,1655586816,0.91693,1
screen-v2-arrow-owned,tall-wide-all,all,fresh,1,6,5,baseline-dta,0.194,0.921,1154711552,1.121959,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,1,1,baseline-dta,0.008,0.024,148242432,0.192767,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,1,2,baseline-arrow,0.006,0.021,163790848,0.189946,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,1,3,candidate-dta,0.008,0.024,148520960,0.19224999999999998,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,1,4,candidate-arrow,0.006,0.021,164134912,0.190564,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,1,5,stata,0.004,,77332480,0.020543,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,2,1,baseline-arrow,0.006,0.022,163971072,0.19033999999999998,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,2,2,candidate-dta,0.007,0.024,148226048,0.197341,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,2,3,candidate-arrow,0.006,0.022,164200448,0.189713,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,2,4,stata,0.004,,77316096,0.02071,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,2,5,baseline-dta,0.007,0.023,148275200,0.192445,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,3,1,candidate-dta,0.007,0.024,148373504,0.19333899999999998,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,3,2,candidate-arrow,0.007,0.023,164216832,0.19129899999999997,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,3,3,stata,0.004,,77283328,0.020499999999999997,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,3,4,baseline-dta,0.008,0.024,148111360,0.192804,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,3,5,baseline-arrow,0.006,0.02,163971072,0.190291,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,4,1,candidate-arrow,0.007,0.023,163905536,0.192024,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,4,2,stata,0.004,,77398016,0.020461999999999998,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,4,3,baseline-dta,0.007,0.023,148176896,0.19194499999999998,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,4,4,baseline-arrow,0.006,0.022,163807232,0.19031499999999998,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,4,5,candidate-dta,0.008,0.025,148193280,0.194072,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,5,1,stata,0.004,,77529088,0.021046000000000002,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,5,2,baseline-dta,0.008,0.023,148176896,0.192669,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,5,3,baseline-arrow,0.006,0.023,164151296,0.191962,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,5,4,candidate-dta,0.007,0.023,148488192,0.192432,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,5,5,candidate-arrow,0.006,0.023,164265984,0.190873,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,6,1,stata,0.004,,77430784,0.020509,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,6,2,candidate-arrow,0.007,0.021,164052992,0.18988299999999997,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,6,3,candidate-dta,0.008,0.024,148242432,0.19250399999999998,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,6,4,baseline-arrow,0.007,0.023,163774464,0.191294,1
screen-v2-arrow-owned,double-tall-all,all,fresh,1,6,5,baseline-dta,0.008,0.023,148340736,0.19301599999999997,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,1,1,baseline-dta,0.017,0.022,108412928,0.17796599999999999,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,1,2,baseline-arrow,0.017,0.022,110952448,0.178085,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,1,3,candidate-dta,0.017,0.022,108756992,0.178313,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,1,4,candidate-arrow,0.018,0.021,108904448,0.177239,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,1,5,stata,0.0,,40665088,0.017224999999999997,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,2,1,baseline-arrow,0.016,0.021,111099904,0.177282,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,2,2,candidate-dta,0.017,0.021,108675072,0.17748799999999998,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,2,3,candidate-arrow,0.018,0.021,108642304,0.177614,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,2,4,stata,0.001,,40665088,0.017182,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,2,5,baseline-dta,0.018,0.023,108445696,0.184105,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,3,1,candidate-dta,0.018,0.021,108707840,0.17832,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,3,2,candidate-arrow,0.018,0.022,108953600,0.17893199999999998,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,3,3,stata,0.001,,40615936,0.017272,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,3,4,baseline-dta,0.017,0.021,108511232,0.177482,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,3,5,baseline-arrow,0.017,0.022,111165440,0.17753799999999997,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,4,1,candidate-arrow,0.018,0.022,108806144,0.17673899999999998,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,4,2,stata,0.0,,40747008,0.017099,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,4,3,baseline-dta,0.017,0.021,108544000,0.17785099999999998,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,4,4,baseline-arrow,0.017,0.022,111083520,0.177978,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,4,5,candidate-dta,0.018,0.022,108691456,0.178376,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,5,1,stata,0.001,,40599552,0.017106,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,5,2,baseline-dta,0.017,0.021,108396544,0.177867,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,5,3,baseline-arrow,0.016,0.022,110952448,0.178336,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,5,4,candidate-dta,0.017,0.023,108642304,0.17779099999999998,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,5,5,candidate-arrow,0.018,0.02,109068288,0.176949,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,6,1,stata,0.001,,40730624,0.017161999999999997,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,6,2,candidate-arrow,0.017,0.021,108888064,0.17707,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,6,3,candidate-dta,0.017,0.021,108724224,0.177535,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,6,4,baseline-arrow,0.016,0.022,113442816,0.17812599999999998,1
screen-v2-arrow-owned,mixed-all,all,fresh,1,6,5,baseline-dta,0.018,0.021,108429312,0.178551,1
screen-v2-default,100mb-all,all,fresh,1,1,1,baseline-dta,0.047,0.145,291979264,0.327129,1
screen-v2-default,100mb-all,all,fresh,1,1,2,baseline-arrow,0.03,0.102,378404864,0.289753,1
screen-v2-default,100mb-all,all,fresh,1,1,3,candidate-dta,0.047,0.147,293355520,0.328419,1
screen-v2-default,100mb-all,all,fresh,1,1,4,candidate-arrow,0.03,0.095,378961920,0.278467,1
screen-v2-default,100mb-all,all,fresh,1,1,5,stata,0.01,,144818176,0.026837,1
screen-v2-default,100mb-all,all,fresh,1,2,1,baseline-arrow,0.031,0.098,377929728,0.280921,1
screen-v2-default,100mb-all,all,fresh,1,2,2,candidate-dta,0.048,0.147,295387136,0.328986,1
screen-v2-default,100mb-all,all,fresh,1,2,3,candidate-arrow,0.03,0.096,380256256,0.278659,1
screen-v2-default,100mb-all,all,fresh,1,2,4,stata,0.011,,144867328,0.026718,1
screen-v2-default,100mb-all,all,fresh,1,2,5,baseline-dta,0.048,0.146,293289984,0.327131,1
screen-v2-default,100mb-all,all,fresh,1,3,1,candidate-dta,0.048,0.147,291618816,0.329333,1
screen-v2-default,100mb-all,all,fresh,1,3,2,candidate-arrow,0.032,0.101,379912192,0.283103,1
screen-v2-default,100mb-all,all,fresh,1,3,3,stata,0.01,,144719872,0.026740999999999997,1
screen-v2-default,100mb-all,all,fresh,1,3,4,baseline-dta,0.047,0.143,293928960,0.323841,1
screen-v2-default,100mb-all,all,fresh,1,3,5,baseline-arrow,0.031,0.1,378159104,0.28166199999999997,1
screen-v2-default,100mb-all,all,fresh,1,4,1,candidate-arrow,0.03,0.097,383336448,0.280197,1
screen-v2-default,100mb-all,all,fresh,1,4,2,stata,0.01,,144785408,0.026893999999999998,1
screen-v2-default,100mb-all,all,fresh,1,4,3,baseline-dta,0.048,0.147,292913152,0.32794,1
screen-v2-default,100mb-all,all,fresh,1,4,4,baseline-arrow,0.031,0.098,377962496,0.281012,1
screen-v2-default,100mb-all,all,fresh,1,4,5,candidate-dta,0.047,0.148,292651008,0.330079,1
screen-v2-default,100mb-all,all,fresh,1,5,1,stata,0.01,,144834560,0.026455,1
screen-v2-default,100mb-all,all,fresh,1,5,2,baseline-dta,0.047,0.146,291930112,0.32833899999999994,1
screen-v2-default,100mb-all,all,fresh,1,5,3,baseline-arrow,0.031,0.098,381534208,0.28002,1
screen-v2-default,100mb-all,all,fresh,1,5,4,candidate-dta,0.049,0.15,293699584,0.331688,1
screen-v2-default,100mb-all,all,fresh,1,5,5,candidate-arrow,0.03,0.097,380518400,0.278385,1
screen-v2-default,100mb-all,all,fresh,1,6,1,stata,0.011,,144867328,0.026708999999999997,1
screen-v2-default,100mb-all,all,fresh,1,6,2,candidate-arrow,0.031,0.097,378306560,0.279671,1
screen-v2-default,100mb-all,all,fresh,1,6,3,candidate-dta,0.048,0.143,292290560,0.32488799999999995,1
screen-v2-default,100mb-all,all,fresh,1,6,4,baseline-arrow,0.03,0.101,381452288,0.2881,1
screen-v2-default,100mb-all,all,fresh,1,6,5,baseline-dta,0.048,0.145,293847040,0.327722,1
screen-v2-default,india-all,all,fresh,1,1,1,baseline-dta,0.745,5.366,5238325248,5.568484,1
screen-v2-default,india-all,all,fresh,1,1,2,baseline-arrow,0.574,4.425,10279534592,4.644932,1
screen-v2-default,india-all,all,fresh,1,1,3,candidate-dta,0.747,5.332,5233328128,5.534461,1
screen-v2-default,india-all,all,fresh,1,1,4,candidate-arrow,0.566,4.445,10272866304,4.654935,1
screen-v2-default,india-all,all,fresh,1,1,5,stata,0.469,,5257003008,0.500363,1
screen-v2-default,india-all,all,fresh,1,2,1,baseline-arrow,0.576,4.531,10279206912,4.740856,1
screen-v2-default,india-all,all,fresh,1,2,2,candidate-dta,0.744,5.35,5236342784,5.5523690000000006,1
screen-v2-default,india-all,all,fresh,1,2,3,candidate-arrow,0.572,4.502,10272505856,4.711577,1
screen-v2-default,india-all,all,fresh,1,2,4,stata,0.471,,5256921088,0.506239,1
screen-v2-default,india-all,all,fresh,1,2,5,baseline-dta,0.759,5.423,5236129792,5.627216,1
screen-v2-default,india-all,all,fresh,1,3,1,candidate-dta,0.774,5.451,5237964800,5.6602310000000005,1
screen-v2-default,india-all,all,fresh,1,3,2,candidate-arrow,0.594,4.497,10274537472,4.723373,1
screen-v2-default,india-all,all,fresh,1,3,3,stata,0.484,,5256937472,0.517101,1
screen-v2-default,india-all,all,fresh,1,3,4,baseline-dta,0.763,5.388,5239767040,5.592391999999999,1
screen-v2-default,india-all,all,fresh,1,3,5,baseline-arrow,0.586,4.528,10279436288,4.741901,1
screen-v2-default,india-all,all,fresh,1,4,1,candidate-arrow,0.575,4.44,10276536320,4.6582360000000005,1
